RotaID,Origem,Destino,Distancia,TempoEstimado,RestricoesTrafego
8163,Oliverside,East Charles,547.51,01:00:00,Teach rest page ability check camera likely.
8164,Port Robert,North Patriciabury,805.24,03:00:00,Kitchen society visit pattern.
8165,West Kevinhaven,Dominguezfort,986.51,01:00:00,Left control color tree hard marriage available.
8166,Davidhaven,Port Erichaven,659.65,05:00:00,Happy blood she bad.
8167,Royland,Port Justinville,725.51,02:00:00,Everyone seat wrong fish next state season.
8168,West Deannatown,Danielchester,792.65,05:00:00,Avoid actually easy election financial take describe growth.
8169,Lake John,Lake Michellebury,999.95,03:00:00,Who run while money build interview.
8170,New Loganport,Kaylaside,331.82,03:00:00,Million trade and free.
8171,Emilyberg,Martinshire,852.11,01:00:00,Determine south mind area capital by image.
8172,Carpenterborough,Christinafort,134.4,03:00:00,Similar never scene say.
8173,East Michelle,Carsonland,389.89,02:00:00,Mouth their look whom point less.
8174,West Lawrencefort,East Tammie,225.02,05:00:00,Business often tell recognize teacher.
8175,South Charlesport,South James,342.43,03:00:00,Better billion girl hair.
8176,West Morganmouth,Lancefort,840.32,05:00:00,Sister paper resource fact.
8177,Ortizburgh,Lake Christinaview,775.19,03:00:00,Effort power budget meet across seek media.
8178,North Claytonmouth,Lake Joshuabury,413.03,05:00:00,May available serious hotel camera short view tough.
8179,Emilyburgh,Gonzalezburgh,313.23,02:00:00,Film design and statement last relate close.
8180,Vasqueztown,Port Sheriville,758.38,02:00:00,Reach sing institution star executive thus car turn.
8181,Granthaven,Davisview,209.12,01:00:00,People arrive receive media baby these theory.
8182,New Daniel,Port Jay,926.86,05:00:00,Edge animal size end.
8183,Lake Mary,Nathanstad,574.95,04:00:00,Best later almost unit never.
8184,Sanchezview,West Jennifer,109.72,05:00:00,Form discover Republican bag develop identify.
8185,Port Melanie,Hendricksport,539.3,03:00:00,Option since nor concern fight item professional.
8186,New Claudia,Singhfort,841.17,04:00:00,Man western benefit continue through.
8187,Hallton,Nelsonside,165.61,05:00:00,How president create resource almost change.
8188,Jeremiahport,Theresaview,676.32,01:00:00,How recent year plant might.
8189,Laurenmouth,Zacharytown,912.27,05:00:00,Discussion peace collection thank book east.
8190,Charlesfort,East Michael,741.91,02:00:00,Him play wear card southern work.
8191,Brucemouth,Parksville,649.39,03:00:00,Field happy design hotel purpose.
8192,Jamesstad,Stephaniebury,795.45,03:00:00,Worry east whole.
8193,Acevedoshire,Taraville,330.91,01:00:00,It one property than political.
8194,Kentshire,Bradleyport,687.49,01:00:00,Wall drug will doctor have ago including.
8195,South Peter,South Chelseaberg,806.41,04:00:00,Two spring choice.
8196,Pamelahaven,Andrealand,408.54,01:00:00,Successful Congress entire decide action themselves not.
8197,Brendaborough,New Heidi,551.29,01:00:00,Several most measure travel.
8198,West Carolshire,Lake Johnfort,897.47,05:00:00,Blue down see.
8199,Victoriatown,New Leslie,790.47,02:00:00,Computer stage partner no Congress process.
8200,North Joshuafort,Brandiport,214.75,01:00:00,Cup political serve structure among.
8201,Lake Emilymouth,Hernandezburgh,515.17,04:00:00,Site gas send plant method watch career.
8202,Nguyenton,Estradahaven,726.17,01:00:00,Health baby set bring.
8203,West Jessicaton,New Tami,378.65,03:00:00,Record teacher become charge.
8204,East Tiffanyberg,West Jenniferville,347.47,02:00:00,Technology economy another down clear.
8205,East Heather,New Reginaldbury,147.67,01:00:00,Treatment use drive senior.
8206,South James,South Donald,947.62,02:00:00,Explain yard number see.
8207,Weavertown,East David,558.75,03:00:00,Certain practice speak practice sort training control.
8208,Annamouth,Robertmouth,806.54,03:00:00,Feeling industry argue sell leg.
8209,New Stacey,New Chelseachester,342.33,05:00:00,Hear mission life create exist.
8210,Lake Kimberly,Port Andrew,492.74,05:00:00,Ready Mrs every card go grow little.
8211,Escobarhaven,Port Markfort,306.98,03:00:00,Allow doctor another system myself make.
8212,Matthewsport,New Jeremiah,687.5,04:00:00,Lay technology poor employee think establish sport.
8213,Melissaborough,South Lawrencemouth,230.46,02:00:00,Image along understand long.
8214,Jillianton,Lake Jordan,930.12,03:00:00,Without set garden feel.
8215,Ortizmouth,South Justinfurt,297.08,05:00:00,Lot raise wind.
8216,Powellland,Lake Samanthaview,802.74,02:00:00,Pick rock today who measure foreign room.
8217,New Jonathanview,Kennethshire,395.08,01:00:00,New word appear station couple it.
8218,Hunterchester,West Kevinchester,346.84,01:00:00,Others east their him great.
8219,Santiagoberg,Mackenzieland,549.1,05:00:00,Age property reason deep wait between.
8220,Stacyport,Baileyburgh,792.61,02:00:00,Dream red usually language.
8221,Tammychester,Port Sheilamouth,996.25,01:00:00,Question family reflect once.
8222,Terrybury,East Aaron,304.71,02:00:00,Operation bag official realize century get feeling in.
8223,Phillipsstad,Oliverport,939.74,05:00:00,Each situation follow.
8224,Gonzalezview,Carpenterchester,112.24,05:00:00,Push always mind player nation dinner.
8225,Smithfurt,Wardbury,529.3,03:00:00,Moment suggest figure health.
8226,West Kim,Josephmouth,842.9,05:00:00,Share individual office shake become six person.
8227,West Robert,Port Michaelburgh,205.76,02:00:00,Kind task eat raise.
8228,Mcfarlandville,Teresaland,340.87,02:00:00,Movie bar marriage dark.
8229,Kimton,New Alexfort,818.64,03:00:00,Capital person mean both.
8230,West Laura,Nolanstad,910.3,04:00:00,Himself nearly response stand which production.
8231,Hendersonhaven,North Dominiquechester,621.08,03:00:00,Risk become parent radio local feel.
8232,Brianburgh,West Christinastad,412.08,03:00:00,Try evidence forget area.
8233,New Katiehaven,Deborahchester,848.29,01:00:00,Treatment too here none yard better.
8234,Mannstad,South Bryanton,347.68,05:00:00,Because series shake character wind.
8235,Kellychester,North Daniel,499.39,05:00:00,Big onto easy box sea well although.
8236,Michaelville,Lake Randy,138.16,01:00:00,Month way field position group democratic husband.
8237,East Dustinmouth,Port Scott,395.6,04:00:00,It local value where boy along song.
8238,North Zacharyburgh,Padillaville,128.28,01:00:00,Not person someone rather.
8239,New Matthewfurt,Stephaniehaven,591.15,02:00:00,Party campaign record produce similar.
8240,Hunterbury,West Robertshire,607.88,03:00:00,Nearly business suddenly tonight me hot.
8241,West Andrewstad,New Jefferyport,710.55,05:00:00,Some happy tough control do protect.
8242,Mackfort,Hamiltonborough,448.71,03:00:00,Ten reach employee return look city.
8243,South Carolineland,New Brandon,688.24,03:00:00,Continue cup animal right.
8244,West Scott,Port Ruthside,166.88,03:00:00,More Congress middle.
8245,Rileymouth,Danielmouth,369.83,03:00:00,Generation assume government audience federal out.
8246,Michelleside,Powellfort,282.01,01:00:00,Property street book film word.
8247,Davisbury,Tamaraport,858.06,05:00:00,Require keep less note allow.
8248,Port James,Cherylside,461.81,01:00:00,Similar it necessary public.
8249,Martinezmouth,Autumnmouth,737.45,01:00:00,Hit almost vote and wear admit.
8250,Kingside,Shawbury,163.64,01:00:00,Bit during per nature direction present.
8251,Timothystad,Johnview,350.04,03:00:00,Almost prevent yeah eye stand.
8252,South Codyburgh,South Alexandriaburgh,154.66,02:00:00,Far away for couple sport move own much.
8253,South Arthurchester,Port Peggychester,513.57,02:00:00,Question watch mind summer sea ready.
8254,South Jasonburgh,South Brianhaven,466.51,05:00:00,Picture throughout natural sing just.
8255,Saunderston,Port Amy,999.3,04:00:00,Behavior student dog so.
8256,New Maryborough,Charlesland,193.96,04:00:00,Include trip nothing college than.
8257,Michellehaven,Lake Reneefurt,403.2,01:00:00,Military citizen skill sure.
8258,Anthonyfort,Cassandraview,824.69,03:00:00,Simple other evening ever.
8259,New Gina,Berryborough,523.54,01:00:00,Care sort treatment owner since require.
8260,Lunashire,North Joshua,374.23,02:00:00,Campaign degree pull.
8261,New Bruce,Mcdanielchester,747.73,02:00:00,Data picture onto act common bank appear.
8262,Victortown,Port Lucasville,358.57,02:00:00,Manager safe security.
8263,Garciaton,Port Allisonville,601.97,05:00:00,Carry beautiful measure wind hour range.
8264,North Courtneyland,Jeanetteport,327.19,01:00:00,Lay before can can wide child.
8265,Port Nathaniel,Adamsmouth,817.06,05:00:00,Whom evening tell tonight decade.
8266,West Rogerview,Wesleyborough,734.41,01:00:00,Take organization upon customer seem wall.
8267,New Christine,South Alexa,342.72,05:00:00,Report wall once respond together general.
8268,New Markfurt,East Brianland,110.42,02:00:00,Thing film study because positive science.
8269,Port Justin,South Kristine,300.47,02:00:00,Detail financial travel physical.
8270,North Eugene,West Michaelberg,826.72,03:00:00,But production discuss idea event note miss.
8271,Zacharystad,West Zacharychester,627.68,04:00:00,Need side close second reduce sing.
8272,Lake Jonathanview,North Gregory,651.49,02:00:00,Pull single security none large.
8273,Banksview,Mitchellburgh,691.57,04:00:00,Local age mind gun.
8274,Stevensside,New Thomasfurt,673.84,04:00:00,Bad medical ready character own kid life.
8275,Grantmouth,Cindyberg,147.99,01:00:00,American visit radio identify wide economic.
8276,West Joseph,East Jamie,225.74,05:00:00,Rather party lose somebody.
8277,South Christopherchester,Grantview,681.51,02:00:00,Every we street build should American herself.
8278,North Heather,Gailville,430.17,05:00:00,Price where gun short.
8279,East Scott,Lake Tami,784.9,05:00:00,Ten name himself child and every.
8280,Davisland,Jessicaside,219.72,03:00:00,Stuff many rather career growth business cup.
8281,West Sherritown,Nortonside,225.19,03:00:00,Long difficult turn yet hand.
8282,West Heatherport,Bonnieland,313.23,02:00:00,Drop some certain whom knowledge throughout.
8283,New Kristin,Hendersonville,713.18,04:00:00,Lose brother local even people nor.
8284,Lake Kaylee,Briantown,430.46,05:00:00,Interview so system owner play.
8285,Morrisberg,Lake Jeffreyton,808.61,03:00:00,Challenge structure she way.
8286,South Maria,Hessfurt,701.6,02:00:00,So want citizen performance myself.
8287,West Courtney,Sabrinastad,460.65,03:00:00,Trip pressure begin compare like short.
8288,New Brittany,South Leah,644.87,05:00:00,Network last tell whether heart real.
8289,South Jacob,Sanchezmouth,584.52,01:00:00,Beautiful vote dog learn indicate even.
8290,Waltonside,Amandaport,272.46,04:00:00,Trouble phone mention.
8291,Lake Stephanieland,Smithmouth,521.63,05:00:00,Hospital within wall particular magazine deal.
8292,Reillyfort,New Lancehaven,486.96,05:00:00,Affect reason political quality apply.
8293,Yorkside,Jasonmouth,831.53,05:00:00,Customer perform more serious worry dog factor.
8294,South Patricia,Alexisland,712.02,05:00:00,Show it future group.
8295,South Nicoleburgh,Wesleymouth,564.12,01:00:00,Church individual yet then upon may write.
8296,West Christopherville,North Brent,501.81,01:00:00,Model recognize coach though.
8297,Lake Jessicabury,Lanefurt,583.49,05:00:00,Conference cause well true.
8298,New Theresaborough,Thomasborough,479.71,05:00:00,State marriage physical material machine.
8299,West Williamtown,Hortonfort,103.16,03:00:00,Tax impact those pay measure.
8300,Port Krystalbury,North Sandrachester,867.25,05:00:00,Participant tend a skin right.
8301,Ashleyland,Port Carolynburgh,254.73,04:00:00,Pressure increase view lot town if trip of.
8302,East Scott,West Carolinetown,766.09,02:00:00,Type take get order model.
8303,East Brianfurt,Karentown,642.03,04:00:00,Floor this keep present international price dinner professor.
8304,Harrisburgh,Port Michael,581.02,04:00:00,News kind present American yes least.
8305,Meyerland,West Maria,260.7,03:00:00,Together station free set prevent east wife key.
8306,East Kristinview,West Jerryville,367.61,04:00:00,Establish front security financial.
8307,Lake Tiffany,West Jenniferstad,637.24,05:00:00,Subject movie statement official still word might.
8308,East Beth,North Jennifer,177.14,05:00:00,Serious region leg hold free partner if.
8309,Hamiltonshire,New Amybury,427.47,04:00:00,Describe will teacher because mouth firm enough.
8310,East Sheenatown,West Kyle,272.94,03:00:00,Box study great a money six administration.
8311,South Bradley,Millerfurt,680.71,04:00:00,Or five want support room movement.
8312,Smithtown,Chapmanborough,666.35,01:00:00,Work pass week doctor over cost.
8313,North Stephaniefort,New Michael,991.5,03:00:00,Note hour hour.
8314,East Angelamouth,Lake Jennifer,309.69,02:00:00,Affect yes same peace bank book be.
8315,Larashire,Lawrenceberg,463.49,04:00:00,Various method significant popular morning.
8316,Amandaland,South Rickyfort,574.19,04:00:00,Strategy watch believe discover.
8317,Kylehaven,New Christopher,631.98,02:00:00,Stay see up office minute street include.
8318,Rodriguezton,Payneberg,681.19,02:00:00,General rise require course animal minute.
8319,Markview,Mariaton,495.3,03:00:00,Simply age history.
8320,Lake Courtney,Douglasfurt,611.44,03:00:00,Newspaper with art five toward test.
8321,Wrightview,Gillespieshire,463.73,01:00:00,Meet some report into ever father.
8322,Port Andrea,East Andrewfort,885.85,02:00:00,Wife easy form decade window agent reflect.
8323,East Jessica,Lake Shelia,664.15,05:00:00,Old ball matter indeed.
8324,Thomasfort,North Melissachester,420.82,04:00:00,Oil hair sometimes concern.
8325,North Julieton,Snyderfort,145.92,03:00:00,Player can war history thing group.
8326,Smithbury,Frankville,848.14,05:00:00,Occur matter open into appear security between treatment.
8327,Turnerberg,Stephensbury,131.47,03:00:00,Operation life kind value cost will instead.
8328,South Chelseamouth,Jamiehaven,153.48,01:00:00,Machine within defense beyond wife speech.
8329,Floresfurt,Nelsonborough,561.04,03:00:00,National market music quality item floor.
8330,East Michaelhaven,Robertsborough,677.84,04:00:00,Side military beyond fear.
8331,Douglasport,South Kyle,232.26,05:00:00,Very program music firm.
8332,New Kathleen,New Malikside,417.18,04:00:00,Difficult management everything try.
8333,Washingtonberg,Gregorychester,703.03,02:00:00,Head rich speak charge cup agency blue.
8334,East Jacob,West Edwinberg,460.46,01:00:00,Happen consider build opportunity couple.
8335,Craigside,Randallmouth,366.31,02:00:00,Fine perform production hold.
8336,Jamesland,Paulside,418.23,01:00:00,Thank police also such.
8337,Lake Courtney,Lake Brianberg,235.48,01:00:00,Often debate her technology.
8338,West Steve,Bettyhaven,475.2,03:00:00,Say late voice worry pattern.
8339,Lake Nicholas,Santiagoberg,762.4,02:00:00,Against indicate animal network run.
