CargaID,TipoCarga,PesoCarga,Comprimento,Largura,Altura,DataEntregaPrevista
8246,Granel,1062.84,2.42,1.69,3.06,2023-02-18
8247,Granel,140.12,10.73,2.15,1.28,2021-08-15
8248,Líquido,1986.84,11.37,0.7,1.83,2024-06-27
8249,Perigoso,6434.98,2.99,2.49,0.58,2023-01-06
8250,Perigoso,9674.68,7.95,2.5,3.29,2021-01-16
8251,Granel,4050.13,8.52,2.85,3.42,2024-01-08
8252,Líquido,726.78,7.93,1.83,2.61,2024-04-10
8253,Sólido,1142.07,12.83,0.71,1.25,2023-11-17
8254,Frágil,1385.01,14.61,1.96,3.06,2023-02-16
8255,Perigoso,4946.89,9.27,0.64,1.75,2021-02-14
8256,Frágil,6623.75,2.6,1.45,2.6,2023-07-06
8257,Granel,2077.37,6.09,0.83,0.64,2021-09-21
8258,Perigoso,6874.2,8.32,2.89,1.16,2022-03-10
8259,Líquido,224.38,10.75,0.82,1.86,2024-12-12
8260,Sólido,6339.44,2.98,1.91,2.91,2024-01-26
8261,Perecível,3256.37,14.68,2.84,3.99,2021-01-04
8262,Perecível,1541.68,14.52,0.55,2.86,2021-06-08
8263,Frágil,665.45,1.76,2.6,2.04,2023-11-28
8264,Líquido,6966.89,10.39,1.09,1.05,2021-10-22
8265,Sólido,803.39,12.52,1.21,3.41,2021-12-09
8266,Sólido,3917.02,7.63,1.18,1.35,2024-08-09
8267,Líquido,3146.79,13.23,2.83,3.57,2020-08-09
8268,Granel,2308.28,1.5,2.52,3.36,2022-03-30
8269,Perecível,1974.94,8.08,0.54,3.24,2024-10-04
8270,Líquido,8433.7,11.02,2.98,1.12,2021-01-24
8271,Frágil,5759.58,12.5,2.96,2.07,2023-05-11
8272,Perigoso,7416.0,3.99,2.21,2.46,2024-09-19
8273,Perigoso,4397.57,9.47,1.53,2.02,2020-09-01
8274,Granel,6273.3,9.52,1.64,1.18,2024-11-10
8275,Sólido,9963.2,1.64,1.4,3.85,2020-11-20
8276,Frágil,3578.79,1.87,1.8,3.91,2024-09-07
8277,Granel,6434.14,0.64,2.77,1.18,2021-09-05
8278,Frágil,8414.16,4.57,0.94,3.22,2022-10-25
8279,Sólido,2084.22,7.14,0.53,1.78,2024-11-05
8280,Granel,1868.6,2.64,2.88,3.38,2022-12-31
8281,Perigoso,1806.09,2.38,1.22,3.59,2025-03-17
8282,Sólido,9340.83,6.18,1.03,3.96,2023-04-13
8283,Perigoso,8345.28,2.3,1.22,1.86,2022-10-03
8284,Perigoso,8959.01,3.28,1.03,1.34,2025-05-28
8285,Frágil,1107.18,9.18,2.23,1.32,2022-05-04
8286,Granel,4367.04,4.19,2.31,2.56,2023-06-18
8287,Perecível,281.58,6.22,1.97,3.69,2021-02-03
8288,Sólido,2970.12,10.41,0.96,3.51,2021-04-07
8289,Sólido,1070.28,4.98,2.98,3.1,2023-11-27
8290,Sólido,9812.44,4.86,2.34,3.04,2023-04-19
8291,Frágil,4656.51,0.84,2.73,2.05,2023-11-10
8292,Perigoso,422.05,11.57,1.21,1.58,2024-01-17
8293,Líquido,6986.48,4.66,1.37,2.05,2021-04-18
8294,Perigoso,4055.28,4.64,1.29,0.8,2021-10-10
8295,Líquido,7264.24,8.21,0.83,1.92,2023-08-28
8296,Perigoso,4049.4,2.96,0.66,3.71,2022-06-03
8297,Sólido,518.14,10.14,2.25,1.93,2021-04-24
8298,Perigoso,1712.0,10.47,0.93,3.8,2020-06-28
8299,Perigoso,6981.02,3.52,1.04,1.74,2024-02-03
8300,Perigoso,7623.88,4.04,2.62,1.79,2022-11-24
8301,Líquido,5055.5,14.61,1.91,2.43,2023-05-01
8302,Granel,6477.51,5.1,1.53,2.26,2021-05-23
8303,Sólido,117.69,9.75,1.43,2.66,2024-02-15
8304,Perigoso,2498.92,13.63,2.47,2.26,2024-09-22
8305,Granel,7585.1,4.92,2.67,1.36,2023-11-24
8306,Frágil,9088.29,2.33,2.25,2.44,2025-02-15
8307,Líquido,1456.22,4.8,1.12,3.03,2024-08-29
8308,Granel,6565.03,4.88,0.61,2.19,2022-01-10
8309,Líquido,5096.06,6.67,2.36,3.85,2021-03-16
8310,Sólido,7773.51,0.92,1.22,2.1,2024-10-02
8311,Frágil,4192.62,13.31,1.27,0.69,2020-10-22
8312,Frágil,1831.27,4.64,2.56,2.14,2023-06-14
8313,Frágil,8962.64,2.05,0.89,1.68,2020-08-20
8314,Frágil,8116.89,11.78,2.87,0.63,2021-07-27
8315,Granel,5084.68,0.84,2.03,2.53,2023-01-04
8316,Perigoso,8909.1,14.78,1.38,3.9,2025-02-06
8317,Perecível,54.55,4.44,0.94,3.97,2022-01-22
8318,Frágil,2471.26,14.77,2.04,2.48,2023-01-18
8319,Líquido,3932.38,7.7,1.0,2.87,2024-04-06
8320,Frágil,5948.54,11.86,0.95,4.0,2024-04-14
8321,Frágil,6295.42,6.06,1.17,2.83,2020-06-10
8322,Sólido,7846.91,8.83,1.33,2.47,2023-07-20
8323,Perigoso,7563.92,3.07,1.73,2.17,2021-06-17
8324,Perecível,528.38,6.45,0.99,3.46,2022-04-17
8325,Frágil,4027.44,9.31,1.75,3.2,2023-11-14
8326,Perecível,7544.58,6.61,2.97,2.71,2024-11-16
8327,Sólido,1418.98,8.37,1.68,3.82,2024-12-30
8328,Perigoso,2067.48,5.79,2.18,3.3,2023-08-18
8329,Líquido,5418.33,13.07,1.22,3.7,2020-07-16
8330,Sólido,7940.41,11.61,1.72,2.54,2020-11-25
8331,Granel,5319.91,8.99,2.52,2.85,2023-08-25
8332,Sólido,8390.3,7.45,2.1,3.09,2022-09-22
8333,Perigoso,3733.56,10.95,2.52,1.3,2023-06-16
8334,Líquido,9367.79,4.91,2.81,2.08,2024-12-01
8335,Líquido,3486.89,11.94,2.35,1.99,2022-05-07
8336,Frágil,2621.02,4.29,1.49,3.36,2021-05-14
8337,Perigoso,1930.39,4.17,1.99,0.89,2023-12-23
8338,Frágil,3482.72,2.7,1.39,2.11,2020-12-23
8339,Perigoso,9988.87,10.46,1.83,2.86,2024-05-10
8340,Perigoso,8170.68,10.02,1.12,0.64,2021-12-27
8341,Líquido,6042.99,3.15,0.83,2.21,2022-05-12
8342,Perecível,8065.82,5.39,1.42,1.81,2024-03-05
8343,Perecível,7811.47,9.91,1.57,2.47,2024-07-11
8344,Granel,4265.35,1.76,2.19,1.08,2022-08-29
8345,Granel,7146.67,11.93,2.09,1.06,2020-06-11
8346,Sólido,3783.11,8.34,2.87,2.06,2022-08-11
8347,Granel,2694.74,9.83,2.88,0.64,2023-05-05
8348,Perigoso,2752.99,11.18,2.02,2.76,2020-08-23
8349,Líquido,2999.43,12.26,1.94,1.74,2023-10-23
8350,Granel,2265.1,7.43,1.21,3.93,2023-05-09
8351,Líquido,4338.92,10.87,2.49,3.03,2021-09-06
8352,Perecível,750.2,14.18,2.98,1.08,2023-09-29
8353,Líquido,2967.06,4.79,2.44,2.99,2020-10-15
8354,Granel,9308.56,3.87,2.38,1.22,2023-08-13
8355,Perecível,1064.7,13.23,2.73,2.46,2022-06-17
8356,Frágil,6355.33,3.05,0.99,2.18,2022-11-23
8357,Sólido,2377.79,10.06,2.57,3.69,2021-02-01
8358,Granel,4778.83,8.9,2.7,3.05,2025-02-16
8359,Perecível,2206.32,13.23,2.3,2.31,2022-12-08
8360,Frágil,2666.68,7.5,2.9,2.42,2023-04-21
8361,Sólido,4849.93,8.69,2.09,2.51,2022-06-08
8362,Perecível,4789.44,7.04,1.33,2.72,2023-11-22
8363,Perecível,8853.65,12.77,2.63,1.26,2023-08-24
8364,Líquido,5455.17,5.72,0.92,0.56,2024-08-13
8365,Sólido,4474.16,5.81,2.29,2.83,2023-09-05
8366,Sólido,8565.3,8.37,1.47,2.96,2024-04-05
8367,Perigoso,6477.86,14.45,0.71,3.24,2021-02-10
8368,Líquido,9811.88,10.84,2.11,3.23,2023-12-12
8369,Granel,3690.56,12.6,1.11,1.27,2020-08-26
8370,Granel,1996.7,5.96,1.05,1.26,2024-12-05
8371,Líquido,1431.99,4.75,1.55,1.2,2022-08-10
8372,Granel,8724.63,6.53,2.29,2.3,2020-11-18
8373,Perecível,9162.43,3.45,1.11,1.43,2024-03-05
8374,Líquido,5976.71,14.51,1.88,1.91,2024-01-29
8375,Sólido,7940.99,10.62,0.93,3.83,2021-08-02
8376,Perigoso,2624.69,12.13,0.69,0.67,2022-08-19
8377,Frágil,7993.33,12.45,0.84,2.65,2023-11-02
8378,Frágil,4951.2,4.25,1.78,3.82,2024-03-11
8379,Perecível,6843.15,5.73,2.08,1.1,2024-06-11
8380,Perigoso,4108.47,7.92,0.71,1.29,2024-03-11
8381,Sólido,8870.12,10.85,1.98,1.17,2022-06-06
8382,Frágil,6173.43,13.21,0.75,2.91,2023-09-02
8383,Perecível,773.28,14.38,2.11,2.7,2024-12-28
8384,Perigoso,2570.69,9.85,1.58,0.89,2021-06-12
8385,Frágil,2094.11,3.41,2.71,2.49,2022-10-22
8386,Perecível,4002.4,1.63,0.69,2.14,2024-06-14
8387,Frágil,7911.34,14.63,2.3,0.61,2024-06-07
8388,Granel,6904.61,4.63,2.86,1.76,2021-01-24
8389,Perigoso,9898.28,2.77,1.09,3.39,2023-12-16
8390,Sólido,2701.25,11.34,0.54,2.87,2024-05-19
8391,Perigoso,2681.24,0.74,0.99,2.1,2020-12-04
8392,Líquido,5522.18,14.56,0.96,3.86,2024-07-31
8393,Perigoso,6394.87,3.97,0.56,2.57,2023-05-05
8394,Granel,3616.45,12.45,2.69,0.78,2021-11-25
8395,Sólido,7751.61,8.8,1.84,0.59,2023-07-07
8396,Sólido,1225.42,2.35,2.42,2.98,2022-03-07
8397,Frágil,2907.15,12.88,2.92,1.03,2022-04-01
8398,Granel,9559.53,6.41,1.3,3.03,2025-06-06
8399,Perigoso,2726.85,1.93,1.55,3.54,2020-09-09
8400,Perecível,9353.92,0.72,1.92,2.32,2021-11-02
8401,Perigoso,782.92,10.98,2.58,1.6,2021-02-14
8402,Frágil,8475.9,5.19,0.78,3.39,2022-06-16
8403,Líquido,7080.51,9.96,1.19,1.22,2023-12-04
8404,Sólido,8931.36,14.27,2.86,3.07,2020-12-22
8405,Líquido,6536.61,11.92,2.19,3.47,2022-05-31
8406,Líquido,5807.16,12.63,2.85,1.99,2023-08-24
8407,Granel,711.18,1.4,0.98,2.53,2020-10-09
8408,Perigoso,5885.86,9.23,2.45,1.8,2025-01-25
8409,Frágil,8445.68,9.8,1.17,3.42,2022-06-29
8410,Frágil,7468.42,8.45,0.61,3.71,2020-07-25
8411,Granel,6841.55,5.41,2.2,3.52,2024-12-07
8412,Granel,3612.84,13.67,2.24,3.88,2021-08-04
8413,Granel,9894.02,7.69,2.01,1.31,2023-09-22
8414,Perigoso,4462.83,13.87,0.77,3.01,2020-11-27
8415,Perecível,5615.97,1.12,2.23,0.87,2020-09-15
8416,Frágil,766.42,1.85,2.19,3.67,2024-07-15
8417,Perigoso,2866.06,7.25,2.89,1.28,2021-01-18
8418,Perigoso,9332.86,2.1,1.94,2.09,2020-08-15
8419,Granel,9830.62,5.27,1.39,2.29,2024-03-29
8420,Sólido,5150.02,12.87,2.63,1.44,2022-12-03
8421,Líquido,1549.49,9.86,2.04,2.81,2021-06-13
8422,Líquido,2402.97,5.29,2.04,3.14,2021-03-09
8423,Líquido,4610.38,14.21,2.29,0.75,2024-08-11
8424,Granel,9668.63,9.13,0.81,2.66,2024-11-20
8425,Sólido,4216.65,8.61,1.5,3.03,2020-12-18
8426,Perecível,1407.62,4.27,0.77,2.24,2023-03-19
8427,Frágil,6720.05,2.81,0.86,0.7,2022-07-23
8428,Frágil,5176.69,4.74,2.12,1.42,2021-05-13
8429,Líquido,5376.97,1.92,2.99,0.52,2024-08-23
8430,Sólido,1241.01,5.17,2.05,0.71,2022-11-23
8431,Perecível,1276.02,1.27,0.83,2.35,2021-09-20
8432,Líquido,8860.53,13.98,1.81,3.73,2025-03-01
8433,Perigoso,1907.63,11.26,1.66,2.29,2020-12-29
8434,Líquido,3546.88,6.35,1.78,2.67,2023-03-12
8435,Frágil,2866.11,1.83,2.96,3.99,2024-05-25
8436,Líquido,1459.29,3.92,0.7,2.74,2022-12-30
8437,Perecível,6521.03,10.85,1.62,2.93,2022-03-19
8438,Frágil,8858.04,5.73,1.61,2.36,2025-04-16
8439,Líquido,6095.99,12.23,2.27,1.99,2021-02-12
8440,Perigoso,5577.54,8.91,1.62,3.41,2020-09-01
8441,Perecível,4415.53,5.01,2.95,0.76,2023-08-06
8442,Perigoso,3478.71,5.33,1.79,2.38,2023-12-19
8443,Líquido,9623.18,3.58,1.41,1.44,2025-06-04
8444,Frágil,1113.65,3.0,1.04,1.53,2022-10-12
8445,Perigoso,2802.6,14.26,2.02,1.63,2024-06-12
8446,Perecível,1806.74,2.18,1.05,1.11,2021-07-10
8447,Líquido,241.94,7.71,2.52,2.2,2024-03-12
8448,Perecível,7575.72,10.57,3.0,2.16,2023-11-14
8449,Sólido,8083.8,2.68,1.17,2.59,2020-08-10
8450,Sólido,2522.02,7.87,1.11,3.14,2020-09-08
8451,Perecível,8626.75,9.83,2.04,0.89,2023-04-24
8452,Líquido,7883.95,3.63,2.38,3.35,2021-04-11
8453,Perecível,1581.56,11.61,0.75,3.83,2021-12-26
8454,Frágil,6993.17,8.08,2.28,1.79,2022-06-10
8455,Perecível,525.67,14.17,2.68,1.97,2022-12-08
8456,Sólido,2569.54,2.03,1.59,2.29,2024-06-26
8457,Líquido,8055.93,2.17,1.37,3.4,2022-08-12
8458,Perecível,4519.68,11.75,2.24,2.2,2024-11-26
8459,Líquido,6027.5,12.12,1.94,2.1,2023-08-20
8460,Perigoso,534.5,7.27,2.56,2.85,2020-09-10
8461,Perecível,3557.71,9.47,0.9,3.61,2020-11-01
8462,Sólido,7685.97,8.15,2.04,3.98,2025-01-03
8463,Líquido,9152.21,14.02,1.38,1.29,2022-06-09
8464,Perecível,8503.08,11.69,1.76,2.74,2022-03-24
8465,Líquido,679.08,10.17,1.15,3.56,2020-06-24
8466,Perigoso,5639.08,13.16,0.84,2.33,2022-03-10
8467,Sólido,7623.99,14.71,1.59,2.15,2023-01-17
8468,Granel,88.48,1.8,1.92,1.56,2023-07-11
8469,Perecível,8186.03,13.06,2.69,3.4,2022-08-31
8470,Frágil,5960.14,10.75,2.96,1.2,2024-10-30
8471,Perigoso,3487.38,6.55,0.62,1.52,2025-05-06
8472,Sólido,8251.82,8.97,0.6,1.4,2024-10-23
8473,Sólido,3614.95,2.98,1.54,1.63,2021-08-19
8474,Líquido,6992.8,9.9,0.6,3.87,2021-02-02
8475,Granel,7689.95,7.39,1.34,1.76,2023-06-30
8476,Sólido,4880.65,4.3,1.21,2.27,2021-10-29
8477,Perigoso,3911.17,6.94,1.2,3.68,2023-04-11
8478,Granel,7202.58,1.79,0.61,3.36,2021-03-16
8479,Perigoso,6435.06,11.49,1.39,0.66,2025-03-26
8480,Frágil,974.0,8.3,0.71,0.58,2022-05-30
8481,Granel,4506.65,10.85,2.6,2.88,2020-12-09
8482,Sólido,9437.39,7.71,2.87,1.7,2025-03-10
8483,Granel,2582.51,10.06,1.03,0.94,2024-07-27
8484,Perecível,4563.48,14.01,2.2,2.39,2024-05-08
8485,Frágil,3859.66,8.51,0.76,0.92,2024-06-11
8486,Perigoso,4856.81,2.57,0.55,2.18,2023-09-03
8487,Granel,1083.3,9.28,2.86,0.78,2023-09-11
8488,Sólido,1649.14,14.13,2.11,2.8,2023-01-25
8489,Perecível,6689.05,13.32,0.92,1.33,2023-02-22
8490,Frágil,7268.33,9.13,1.44,0.7,2024-08-14
8491,Perecível,2054.62,6.04,2.67,2.46,2025-06-01
8492,Frágil,4325.98,11.06,1.87,1.81,2021-09-19
8493,Sólido,5274.23,11.12,2.97,3.77,2021-10-01
8494,Perecível,5887.93,12.42,0.78,2.81,2023-10-20
8495,Líquido,9912.38,6.47,0.91,2.1,2023-05-08
8496,Sólido,4570.53,3.64,2.84,3.79,2024-06-26
8497,Perigoso,9948.07,14.45,0.71,2.57,2020-12-15
8498,Perecível,4041.05,3.55,2.67,2.48,2023-03-14
8499,Granel,6074.04,12.37,0.92,2.82,2022-10-07
8500,Granel,2810.33,13.54,1.05,0.54,2022-03-17
8501,Frágil,8432.52,7.68,2.73,2.49,2024-01-21
8502,Perecível,3806.44,7.76,2.67,1.66,2022-09-20
8503,Perigoso,6057.18,11.93,1.73,3.1,2024-11-09
8504,Frágil,7843.57,8.64,1.63,2.23,2024-10-26
8505,Granel,512.97,0.7,2.41,3.79,2022-07-05
8506,Perigoso,7455.54,7.19,2.32,3.51,2020-11-06
8507,Perecível,3614.31,7.07,2.59,1.33,2021-12-11
8508,Granel,1132.38,14.54,1.18,3.56,2021-08-16
8509,Líquido,7701.34,5.73,2.96,0.81,2022-12-28
8510,Líquido,1158.13,9.27,1.2,1.34,2024-02-18
8511,Frágil,6115.98,13.55,0.84,2.69,2023-09-27
8512,Sólido,113.77,1.52,0.99,0.65,2023-05-03
8513,Granel,3704.37,13.44,2.29,2.93,2020-07-07
8514,Frágil,6752.94,6.88,2.89,1.48,2022-06-11
8515,Perecível,9901.3,4.84,1.2,1.28,2023-11-26
8516,Frágil,511.84,9.6,1.91,1.84,2023-07-12
8517,Frágil,2070.49,5.83,1.6,3.28,2021-08-05
8518,Líquido,1407.34,4.87,1.56,3.94,2022-09-15
8519,Frágil,7673.72,6.46,0.64,3.76,2025-05-15
8520,Sólido,5169.41,12.54,2.1,3.07,2023-01-03
8521,Perigoso,9104.0,10.34,0.57,1.86,2022-04-12
8522,Líquido,7029.33,9.52,2.62,2.64,2023-08-01
8523,Perecível,7931.68,10.41,2.7,0.74,2023-01-01
8524,Sólido,5924.24,6.61,2.91,0.63,2022-10-06
8525,Líquido,9389.17,14.08,1.85,2.6,2022-06-28
8526,Granel,7372.48,8.06,2.31,1.24,2022-11-07
8527,Líquido,6285.24,3.92,0.91,1.53,2023-03-15
8528,Granel,7306.24,9.74,0.71,2.0,2022-04-09
8529,Sólido,4054.85,14.63,1.27,3.67,2023-05-23
8530,Líquido,3967.62,3.74,2.0,2.28,2023-11-12
8531,Sólido,6865.66,8.77,1.6,3.76,2022-12-13
8532,Granel,4242.98,1.96,2.41,1.94,2021-04-19
8533,Sólido,5763.13,2.43,0.82,1.08,2023-09-15
8534,Perigoso,1617.55,4.5,2.07,1.74,2021-07-23
8535,Frágil,1274.03,3.06,1.98,0.73,2022-12-07
8536,Granel,6940.18,1.33,2.61,1.14,2022-01-20
8537,Perigoso,7315.25,13.52,0.69,0.78,2021-07-23
8538,Perigoso,1362.76,4.26,2.03,1.83,2021-08-08
8539,Perigoso,1496.67,12.89,0.56,0.64,2025-03-20
8540,Frágil,551.18,12.25,2.86,3.19,2022-12-14
8541,Sólido,2005.04,12.06,2.54,3.12,2023-07-13
8542,Frágil,3937.86,2.94,1.66,3.42,2021-07-14
8543,Perecível,9080.84,7.92,1.85,2.1,2021-01-13
8544,Líquido,2145.66,11.1,0.72,1.77,2023-11-11
8545,Frágil,769.25,3.67,0.64,1.66,2020-11-27
8546,Perecível,4009.01,10.29,1.99,1.03,2022-04-22
8547,Líquido,69.77,13.97,1.45,0.66,2021-05-22
8548,Perigoso,8414.29,5.11,1.37,2.92,2025-02-16
8549,Líquido,4586.34,9.43,2.72,1.5,2020-06-22
8550,Frágil,4073.61,0.82,0.56,1.04,2023-11-13
8551,Granel,9082.45,9.19,0.52,3.51,2020-09-19
8552,Perigoso,3939.41,9.14,1.9,0.59,2023-07-01
8553,Granel,5935.65,2.94,2.95,1.25,2021-07-31
8554,Líquido,3254.47,1.12,1.01,0.63,2021-07-11
8555,Perecível,4322.25,6.97,1.49,2.38,2024-09-09
8556,Perigoso,7415.41,5.01,2.9,1.36,2022-06-24
8557,Perigoso,8226.67,3.46,0.83,0.95,2022-09-08
8558,Perigoso,7332.42,14.14,1.8,0.58,2024-12-26
8559,Líquido,4728.75,8.33,1.79,1.63,2022-05-29
8560,Líquido,6846.15,10.86,0.87,3.08,2021-08-08
8561,Líquido,1126.31,7.66,2.52,3.11,2023-02-03
8562,Sólido,5993.23,8.25,0.97,0.76,2021-12-20
8563,Perecível,4287.23,12.25,0.52,1.46,2022-01-03
8564,Perecível,851.45,8.08,2.73,1.42,2021-04-17
8565,Líquido,5249.26,14.4,2.74,1.82,2021-12-28
8566,Granel,3062.17,7.23,2.48,2.26,2024-04-27
8567,Líquido,1117.85,9.77,2.46,3.99,2024-03-01
8568,Líquido,3541.41,12.9,2.07,0.83,2022-06-08
8569,Líquido,6857.27,13.64,2.63,3.78,2024-06-05
8570,Sólido,9998.86,9.46,1.64,2.79,2024-08-27
8571,Granel,3264.4,4.37,1.86,1.06,2020-09-01
8572,Perecível,3127.9,2.52,1.68,3.41,2022-10-30
8573,Sólido,2746.9,11.0,2.06,1.12,2024-08-23
8574,Perigoso,8843.31,6.51,2.38,3.63,2022-02-12
8575,Perecível,69.92,14.03,0.81,3.34,2024-01-23
8576,Perecível,4995.09,9.61,2.56,1.02,2020-10-16
8577,Granel,7447.39,1.21,0.88,0.89,2022-03-29
8578,Frágil,2267.69,2.56,0.85,0.8,2021-12-08
8579,Perigoso,4218.05,10.08,0.89,2.12,2024-11-30
8580,Líquido,2569.89,11.77,2.86,0.64,2021-01-25
8581,Líquido,4844.37,8.25,1.82,0.95,2021-05-31
8582,Frágil,9525.5,1.17,1.35,1.83,2024-10-30
8583,Frágil,3778.47,8.97,2.88,3.83,2024-07-05
8584,Sólido,8827.28,10.65,1.2,3.91,2020-07-24
8585,Perigoso,6295.91,10.28,0.52,1.12,2020-06-22
8586,Frágil,4422.29,9.86,1.17,0.81,2021-05-19
8587,Sólido,7299.52,14.97,2.28,3.06,2023-05-09
8588,Granel,6108.37,8.9,2.8,1.91,2020-06-24
8589,Sólido,1726.31,7.24,1.85,2.57,2022-03-19
8590,Granel,2130.56,11.35,2.49,2.23,2024-03-24
8591,Perecível,6113.5,3.42,2.17,3.99,2020-07-15
8592,Granel,5632.89,10.53,1.46,1.15,2022-03-18
8593,Perigoso,7445.32,13.46,2.64,1.73,2021-03-03
8594,Frágil,1812.96,2.14,1.81,2.2,2024-04-14
8595,Líquido,7463.82,9.43,0.84,1.57,2022-12-20
8596,Sólido,3737.01,10.49,2.45,1.91,2024-12-10
8597,Líquido,517.32,10.67,1.2,0.66,2022-12-05
8598,Granel,5140.53,11.26,1.95,3.91,2023-09-16
8599,Sólido,1263.85,9.78,0.62,0.89,2023-03-21
8600,Perigoso,6785.56,13.01,0.71,3.6,2021-02-14
8601,Sólido,6886.86,4.31,1.86,3.15,2025-02-25
8602,Sólido,4523.77,7.5,1.55,0.7,2024-02-05
8603,Perigoso,7377.59,13.72,2.82,1.95,2021-05-03
8604,Frágil,834.09,7.73,1.59,0.62,2024-12-26
8605,Líquido,2553.85,8.48,1.94,2.71,2021-04-02
8606,Sólido,6004.99,6.28,0.92,2.48,2021-10-30
8607,Líquido,9884.26,3.21,1.81,2.8,2020-10-24
8608,Perecível,5546.38,7.34,1.53,3.3,2021-12-21
8609,Líquido,4997.84,3.18,2.09,1.01,2022-04-03
8610,Frágil,5216.66,12.33,2.59,2.18,2024-09-18
8611,Perigoso,9533.08,6.68,1.69,1.56,2024-03-20
8612,Sólido,9252.22,3.38,1.47,1.43,2023-01-23
8613,Perigoso,5672.54,3.23,2.59,2.52,2021-08-12
8614,Líquido,2946.51,3.02,1.5,0.87,2023-06-03
8615,Líquido,6014.34,8.52,2.25,1.2,2023-06-23
8616,Perecível,7023.11,12.0,1.92,3.12,2021-09-14
8617,Perecível,7410.18,6.35,1.03,3.04,2023-06-29
8618,Granel,1932.44,7.13,2.24,1.86,2022-05-26
8619,Perecível,6412.78,10.85,1.69,3.43,2020-09-08
8620,Perigoso,6987.93,4.61,2.21,0.63,2022-06-29
8621,Perigoso,7881.34,3.47,1.87,2.96,2024-09-24
8622,Perigoso,2786.79,3.86,2.02,3.95,2020-06-09
8623,Sólido,3281.62,9.44,1.53,2.09,2022-04-16
8624,Sólido,8996.24,7.21,1.36,3.37,2022-10-19
8625,Líquido,7948.13,4.27,2.28,0.65,2021-10-07
8626,Granel,2932.58,13.46,2.59,3.23,2022-04-25
8627,Frágil,6407.0,13.04,0.58,1.12,2021-05-06
8628,Sólido,5422.89,1.98,0.9,3.16,2023-03-25
8629,Perecível,4548.22,10.19,0.74,3.12,2021-02-20
8630,Granel,2851.18,13.56,1.93,1.95,2024-04-02
8631,Sólido,9651.22,1.27,2.46,2.64,2023-11-08
8632,Perecível,3127.04,5.62,2.14,2.1,2021-11-18
8633,Frágil,4107.09,2.24,2.59,3.63,2021-11-18
8634,Perecível,3302.01,7.06,1.98,3.54,2020-10-16
8635,Granel,3956.23,6.27,0.82,2.31,2023-06-29
8636,Granel,7246.47,8.59,2.62,0.91,2023-03-02
8637,Sólido,1742.89,4.61,2.29,2.58,2021-06-20
8638,Perecível,4611.15,14.93,1.79,3.75,2021-06-10
8639,Sólido,5917.74,14.68,1.16,3.84,2022-04-17
8640,Sólido,3395.93,12.81,2.64,2.64,2020-11-06
8641,Sólido,603.94,5.59,2.95,1.73,2022-09-21
8642,Perecível,9754.37,2.79,0.52,3.03,2020-07-30
8643,Perecível,9499.43,7.49,2.78,2.38,2021-06-08
8644,Frágil,6288.36,2.52,1.48,1.19,2023-02-22
8645,Líquido,2380.13,1.25,0.73,3.47,2022-01-12
8646,Líquido,1369.77,12.46,1.23,1.04,2021-08-01
8647,Líquido,6223.99,10.08,2.53,1.97,2022-02-10
8648,Líquido,1212.19,4.42,1.38,2.98,2021-08-07
8649,Sólido,4538.89,9.22,1.6,1.11,2022-10-23
8650,Frágil,8149.2,1.96,2.22,3.41,2023-08-02
8651,Líquido,3104.14,9.04,1.13,3.43,2023-06-20
8652,Perigoso,5182.4,8.24,1.16,1.65,2021-06-27
8653,Granel,2628.91,11.82,2.94,2.22,2020-11-23
8654,Granel,9191.93,2.17,2.67,1.36,2023-04-04
8655,Perigoso,1965.52,3.02,2.67,2.02,2023-03-17
8656,Perigoso,1990.34,2.81,1.15,3.22,2023-11-07
8657,Granel,6203.04,2.89,2.37,3.68,2021-08-21
8658,Sólido,260.97,10.35,1.58,3.59,2024-03-14
8659,Frágil,6952.34,3.25,1.47,3.26,2022-03-04
8660,Perecível,1639.04,7.29,2.32,1.12,2022-05-30
8661,Perigoso,9887.36,1.36,2.16,1.02,2022-12-26
8662,Líquido,8684.8,4.41,2.54,2.18,2022-02-28
8663,Sólido,9153.63,11.15,1.83,1.87,2021-03-10
8664,Granel,6564.59,8.44,1.07,1.46,2025-02-25
8665,Granel,275.81,1.24,2.45,2.57,2023-11-19
8666,Sólido,6431.75,11.16,1.9,3.79,2023-06-13
8667,Sólido,6856.18,8.53,2.56,3.89,2022-01-29
8668,Frágil,8248.78,12.28,0.99,0.77,2022-02-19
8669,Sólido,8545.58,2.09,1.28,3.92,2023-08-10
8670,Perigoso,4107.42,12.88,1.82,3.13,2024-01-11
8671,Sólido,830.04,12.55,1.12,0.81,2023-11-24
8672,Sólido,8838.06,4.25,1.07,1.85,2021-03-07
8673,Frágil,8433.57,1.43,2.3,3.75,2021-01-26
8674,Perecível,3521.66,8.45,1.03,1.25,2023-02-08
8675,Sólido,2320.33,2.21,2.38,2.69,2023-11-20
8676,Granel,8046.68,7.14,0.99,0.57,2025-02-13
8677,Perecível,6668.22,14.99,0.66,1.96,2024-09-06
8678,Sólido,7361.53,1.89,2.47,1.47,2025-04-13
8679,Perigoso,2427.47,11.85,1.79,0.7,2023-11-26
8680,Perigoso,9863.85,10.2,1.12,2.96,2025-03-18
8681,Perigoso,642.01,13.78,1.72,3.29,2021-10-31
