VeiculoID,TipoVeiculo,CapacidadeCarga,DataAquisicao,EstadoVeiculo,PlacaVeiculo
7832,Carreta,10.73,2018-04-05,Usado,GJG-0D09
7833,Carreta,16.25,2016-02-21,Novo,ZKQ-6F81
7834,Caminhão,28.71,2017-04-01,Usado,LOU-6B58
7835,Carreta,5.11,2022-06-01,Usado,AAI-5P19
7836,Carreta,9.53,2024-05-20,Usado,QCR-8M05
7837,Van,14.49,2018-04-12,Manutenção,LVA-2W88
7838,Carreta,16.06,2017-11-20,Novo,FMG-8G55
7839,Carro,8.34,2022-11-12,Manutenção,UEI-7H29
7840,Caminhonete,22.22,2017-06-17,Novo,RFH-8U82
7841,Carreta,25.05,2023-09-21,Usado,ALG-4Z57
7842,Van,11.3,2015-01-15,Novo,PRO-4E28
7843,Carreta,27.64,2020-12-07,Manutenção,KQD-1H81
7844,Carreta,18.12,2019-04-17,Manutenção,CNT-2F07
7845,Caminhonete,29.53,2020-02-23,Manutenção,NLZ-0W05
7846,Carreta,20.61,2016-02-15,Usado,AXZ-1Z94
7847,Carreta,20.88,2022-09-22,Manutenção,WQM-8F36
7848,Caminhonete,4.94,2023-09-14,Usado,ZHI-8I74
7849,Caminhonete,6.86,2018-04-26,Novo,EIN-8S55
7850,Carro,17.82,2022-03-07,Manutenção,YGC-9C65
7851,Caminhão,10.79,2020-12-23,Novo,JBI-1E74
7852,Caminhão,14.37,2017-01-08,Novo,LJN-0Y53
7853,Caminhão,26.26,2022-10-30,Novo,JZK-0H76
7854,Carro,23.92,2023-05-10,Novo,NDL-9G27
7855,Van,15.66,2023-09-25,Usado,EUE-1O58
7856,Van,25.57,2020-11-20,Manutenção,MIQ-7S05
7857,Carreta,10.59,2014-07-03,Novo,LRW-6O85
7858,Carro,17.22,2019-07-10,Novo,KIO-0Q35
7859,Caminhonete,22.77,2022-02-23,Novo,OJG-3X86
7860,Carreta,21.37,2021-07-09,Novo,UTU-7Y21
7861,Caminhão,18.96,2021-01-17,Manutenção,OPA-2Y91
7862,Carro,7.11,2015-07-02,Novo,MLA-4V45
7863,Van,19.71,2022-08-13,Novo,LIY-4S13
7864,Caminhonete,19.69,2017-06-24,Manutenção,MLS-7F57
7865,Caminhão,11.9,2023-10-06,Usado,WWN-1C17
7866,Caminhão,29.44,2017-08-03,Manutenção,SAQ-9L30
7867,Caminhão,19.33,2021-06-13,Manutenção,HUU-4A42
7868,Carreta,27.91,2015-01-17,Novo,SRU-8L12
7869,Carreta,12.9,2019-08-06,Manutenção,MFJ-7S96
7870,Caminhão,13.62,2023-11-26,Novo,HAI-1P09
7871,Caminhão,11.97,2020-03-28,Manutenção,HAN-3M90
7872,Carro,4.49,2020-01-05,Usado,COG-0I64
7873,Van,8.66,2020-01-30,Novo,GFO-4O89
7874,Caminhão,15.4,2024-04-27,Manutenção,UIO-7J16
7875,Carreta,7.59,2022-04-02,Manutenção,NMI-4Y34
7876,Carro,21.76,2024-04-29,Usado,QHJ-5D41
7877,Caminhonete,12.81,2017-09-05,Usado,NXG-2F91
7878,Van,1.75,2014-08-05,Novo,QNI-5Z10
7879,Carreta,15.7,2023-06-24,Manutenção,QEU-6M18
7880,Caminhonete,17.12,2020-08-10,Novo,KYJ-3A75
7881,Carreta,1.67,2022-06-26,Manutenção,YLG-2R23
7882,Van,14.86,2018-12-24,Novo,YEL-3J73
7883,Van,10.41,2022-01-29,Novo,EEL-4E83
7884,Carreta,27.66,2024-02-12,Manutenção,APB-1Q94
7885,Caminhão,21.24,2024-03-05,Manutenção,KAR-3K74
7886,Caminhão,12.25,2018-01-03,Manutenção,MJW-4U47
7887,Caminhonete,19.85,2023-05-26,Usado,LYS-6J17
7888,Carro,28.71,2022-03-07,Novo,IMN-6E03
7889,Van,16.52,2017-07-14,Manutenção,LQC-5P30
7890,Caminhão,29.49,2024-02-23,Usado,NEA-4Y20
7891,Caminhão,2.6,2016-07-26,Manutenção,EZQ-5I86
7892,Caminhonete,25.39,2020-09-06,Novo,ISP-7K96
7893,Van,9.2,2019-08-06,Manutenção,ZJC-0J84
7894,Carro,21.98,2016-07-19,Manutenção,QPA-1J57
7895,Carreta,22.44,2014-09-10,Usado,RMA-9R08
7896,Carro,10.46,2023-09-12,Novo,UKR-6P42
7897,Carro,23.23,2019-03-10,Usado,WVQ-5G78
7898,Caminhão,26.01,2015-10-31,Novo,MPB-2U52
7899,Van,29.23,2021-03-27,Novo,PAR-5I24
7900,Carreta,26.54,2024-03-05,Manutenção,MLV-2C64
7901,Van,14.15,2019-09-05,Novo,LNP-6V97
7902,Carreta,12.54,2015-10-28,Usado,LAL-9L69
7903,Van,20.52,2016-11-10,Manutenção,KLG-1V59
7904,Caminhão,24.8,2018-04-19,Manutenção,SRV-7M38
7905,Caminhonete,17.18,2018-07-18,Manutenção,CSM-5J14
7906,Caminhonete,8.95,2019-09-07,Novo,YOE-2O98
7907,Van,1.5,2021-12-08,Manutenção,IZX-5D32
7908,Van,9.7,2023-03-18,Manutenção,AEC-0G24
7909,Caminhão,24.29,2018-03-28,Manutenção,PBW-2Y23
7910,Van,13.82,2014-11-20,Manutenção,NCX-8R84
7911,Van,21.27,2019-08-15,Manutenção,IMM-7O32
7912,Carreta,3.05,2015-06-02,Manutenção,SCG-1I44
7913,Caminhão,22.84,2024-05-12,Novo,JWO-9I76
7914,Caminhão,25.03,2019-08-09,Manutenção,CYH-3I98
7915,Caminhão,24.27,2017-07-29,Manutenção,QMK-6X19
7916,Caminhão,18.81,2020-12-03,Novo,NNK-0Q18
7917,Carreta,27.52,2019-02-26,Novo,IEB-3K12
7918,Caminhonete,15.37,2019-03-16,Novo,LTD-0L93
7919,Carreta,6.01,2021-08-25,Manutenção,OWC-2U59
7920,Carro,17.74,2022-04-13,Novo,SUC-9Z27
7921,Carreta,23.63,2022-03-22,Usado,QXF-2Q42
7922,Carreta,23.92,2020-09-20,Usado,ASB-6Y16
7923,Van,8.92,2018-06-05,Novo,TSL-8X69
7924,Caminhão,29.42,2018-04-14,Usado,CTX-4Z29
7925,Caminhão,24.03,2017-03-05,Usado,PMZ-0U53
7926,Carreta,28.87,2019-03-07,Novo,LLR-2N86
7927,Van,28.64,2014-12-17,Usado,QOJ-2Z96
7928,Caminhão,17.01,2018-10-14,Manutenção,YOH-0W65
7929,Carro,26.32,2015-06-27,Manutenção,SJK-7I00
7930,Caminhão,15.34,2018-12-23,Novo,DZW-1O91
7931,Caminhonete,24.37,2016-09-16,Novo,QIY-9P06
7932,Carreta,25.26,2022-02-24,Manutenção,OFM-7H82
7933,Carro,4.7,2022-02-08,Novo,XQU-2V55
7934,Carreta,27.21,2023-12-22,Manutenção,JYM-4N11
7935,Van,13.96,2023-09-05,Novo,PSW-4K96
7936,Caminhonete,9.92,2015-08-06,Usado,QCX-2R56
7937,Carro,19.69,2015-11-05,Novo,JOD-9A54
7938,Carreta,6.29,2021-09-25,Usado,RPF-5M84
7939,Van,28.44,2021-03-25,Manutenção,SRL-2N02
7940,Caminhonete,6.29,2022-11-28,Usado,BCA-6U39
7941,Carreta,5.69,2015-01-10,Usado,ZMC-2C78
7942,Van,3.0,2020-04-25,Novo,SYK-5E76
7943,Van,23.25,2022-12-09,Novo,WGR-9E15
7944,Carro,9.14,2021-09-21,Manutenção,GPH-8X12
7945,Caminhonete,17.17,2016-05-10,Manutenção,ZMN-1L76
7946,Caminhonete,27.53,2020-10-02,Novo,NIQ-8F61
7947,Caminhonete,15.24,2018-03-06,Novo,JCB-5B20
7948,Caminhão,24.14,2020-10-21,Novo,RNV-3W60
7949,Caminhão,20.79,2016-10-16,Novo,ROP-5T93
7950,Caminhonete,26.01,2022-03-05,Manutenção,QFJ-6P96
7951,Caminhão,19.15,2016-04-06,Usado,VMX-4N47
7952,Caminhão,16.62,2016-10-27,Novo,UNA-4D44
7953,Caminhonete,1.14,2019-04-30,Usado,AGP-9I42
7954,Carreta,23.53,2021-08-24,Novo,HLB-1S22
7955,Van,15.4,2019-06-28,Novo,NZV-5O97
7956,Carreta,10.35,2021-04-01,Manutenção,VQE-6N74
7957,Van,21.64,2017-06-03,Manutenção,UZD-5H53
7958,Carreta,17.47,2019-09-25,Usado,FME-9O45
7959,Van,18.42,2020-10-01,Manutenção,MAE-5Q31
7960,Caminhonete,5.44,2017-05-23,Novo,GUY-3K92
7961,Carro,11.21,2021-11-20,Manutenção,OCC-3U50
7962,Carreta,7.27,2018-03-22,Usado,YAJ-6B09
7963,Van,26.33,2021-10-06,Novo,IEP-2M31
7964,Caminhão,9.77,2015-06-22,Usado,NDY-0C27
7965,Van,24.83,2022-10-02,Usado,DSU-7I92
7966,Van,24.74,2016-12-18,Novo,CWG-4O79
7967,Caminhonete,27.5,2017-09-08,Usado,YTY-1B52
7968,Caminhonete,17.03,2023-04-10,Usado,XFD-0O31
7969,Carro,16.45,2021-08-07,Novo,FRU-2N25
7970,Caminhão,8.96,2018-01-23,Usado,DAO-1X88
7971,Van,29.0,2016-04-25,Manutenção,ZKT-8W76
7972,Caminhonete,9.12,2017-12-04,Usado,FOP-5Y99
7973,Van,24.56,2018-03-19,Novo,HVW-5A75
7974,Caminhão,27.05,2015-09-29,Manutenção,DRF-5N73
7975,Carreta,25.54,2020-09-06,Usado,DJL-0J74
7976,Van,27.06,2024-04-23,Manutenção,CZO-9C23
7977,Caminhão,26.82,2019-11-03,Manutenção,JUW-4R90
7978,Van,11.59,2018-10-12,Usado,QBS-4L90
7979,Van,8.72,2018-12-11,Novo,XOR-0O31
7980,Carro,26.98,2017-09-13,Novo,TDN-7E38
7981,Caminhão,23.59,2016-04-22,Usado,GXT-5E77
7982,Caminhão,20.42,2021-12-11,Manutenção,IIU-3L41
7983,Carro,4.27,2018-01-01,Usado,MVC-1T80
7984,Van,6.21,2015-09-15,Manutenção,VWH-2Z04
7985,Caminhonete,14.62,2017-05-01,Manutenção,EAH-3W15
7986,Carreta,24.92,2022-01-20,Usado,JNP-6B49
7987,Carro,8.78,2016-04-01,Usado,XNC-5S53
7988,Carreta,21.13,2017-12-17,Novo,BTV-0E86
7989,Caminhonete,18.74,2018-02-26,Usado,CLK-0T83
7990,Van,2.8,2021-01-21,Usado,NVU-0A89
7991,Carro,25.29,2016-07-03,Novo,GQE-6B89
7992,Van,19.41,2023-03-17,Novo,KIS-2T05
7993,Carro,4.53,2018-08-28,Manutenção,MYS-4N15
7994,Caminhão,17.35,2023-09-06,Novo,VVQ-2D87
7995,Carreta,7.86,2022-09-21,Novo,UGF-8R20
7996,Caminhão,13.55,2019-03-03,Usado,ZMO-6I16
7997,Carreta,3.11,2020-07-02,Manutenção,CQK-5O25
7998,Carreta,16.78,2022-11-13,Usado,ZUG-1E28
7999,Van,10.27,2023-12-31,Usado,EHW-7T06
8000,Van,11.29,2019-10-30,Novo,TVZ-1U68
8001,Caminhão,21.47,2023-10-08,Usado,TUS-1V89
8002,Caminhonete,11.62,2024-05-06,Usado,NKH-5R61
8003,Caminhão,11.41,2016-04-28,Manutenção,GTV-7J42
8004,Caminhonete,5.08,2023-07-21,Manutenção,ABE-8H93
8005,Carro,22.07,2014-06-20,Novo,EKD-8M96
8006,Carro,4.67,2019-01-29,Novo,LYK-2E42
8007,Carreta,26.51,2015-09-15,Novo,XJT-8Y63
8008,Van,15.75,2016-11-04,Novo,BZO-9G72
8009,Caminhonete,5.84,2019-02-12,Usado,COA-3A77
8010,Caminhão,25.4,2024-02-08,Manutenção,VNZ-5S95
8011,Van,15.01,2014-08-09,Usado,XXU-0B10
8012,Caminhão,28.59,2021-04-12,Manutenção,GRI-9W30
8013,Caminhão,22.37,2015-02-07,Novo,JFQ-5M38
8014,Caminhão,20.0,2016-04-10,Usado,TNT-5Y59
8015,Carro,16.41,2018-06-16,Manutenção,AGY-0C58
8016,Van,22.44,2017-03-30,Usado,KOX-4Z99
8017,Caminhonete,14.91,2023-03-04,Novo,NJO-4G07
8018,Caminhonete,26.39,2019-07-05,Usado,JNK-8G34
8019,Van,26.17,2015-12-08,Usado,RZO-0N70
8020,Carreta,14.94,2018-03-26,Novo,NYP-3B88
8021,Van,15.73,2023-12-07,Manutenção,NCI-3R46
8022,Van,13.93,2019-05-10,Usado,XUF-0S86
8023,Carreta,29.62,2016-07-26,Novo,GEM-8J04
8024,Carreta,23.07,2024-02-04,Manutenção,MOH-1M23
8025,Carro,24.18,2020-12-20,Manutenção,EAW-2L76
8026,Caminhão,29.71,2017-08-29,Manutenção,JRX-0T81
8027,Carro,14.02,2024-04-25,Novo,FKE-5I60
8028,Carro,22.9,2019-10-28,Novo,MFC-2I31
8029,Carro,17.22,2018-06-04,Manutenção,TDK-1E08
8030,Caminhão,7.42,2014-12-30,Novo,QWI-4I72
8031,Carro,16.82,2023-01-18,Manutenção,YZG-3N83
8032,Carreta,7.98,2024-01-03,Manutenção,QZI-9K04
8033,Van,4.7,2023-01-08,Novo,LOV-7Q41
8034,Caminhonete,5.65,2021-05-03,Usado,XDF-6U47
8035,Carreta,23.54,2016-01-02,Usado,RNE-4R62
8036,Caminhão,24.97,2023-12-25,Novo,CTJ-7I83
8037,Carro,1.65,2019-03-18,Novo,JPS-6F79
8038,Carreta,27.65,2021-07-13,Usado,INX-9K51
8039,Caminhão,11.69,2015-04-14,Usado,NVO-1C18
8040,Caminhão,16.22,2016-12-28,Novo,LOC-8P34
8041,Carro,28.93,2022-06-05,Manutenção,GRE-3Z88
8042,Carro,8.24,2024-03-17,Manutenção,HFG-8X76
8043,Van,22.12,2023-07-09,Manutenção,RPE-8I82
8044,Caminhão,19.01,2022-05-15,Novo,YTA-2Y72
8045,Carro,26.88,2017-11-13,Manutenção,JAO-3R35
8046,Carro,19.61,2018-03-22,Novo,ZLB-8T31
8047,Carro,5.91,2019-11-30,Novo,GEA-9J13
8048,Caminhonete,5.4,2020-04-07,Usado,DZF-9V31
8049,Caminhão,25.42,2021-04-27,Novo,SQS-9D98
8050,Caminhonete,19.76,2014-10-27,Novo,BIH-3Q23
8051,Carro,25.33,2021-06-25,Usado,THN-6S70
8052,Carreta,3.17,2021-06-20,Manutenção,DMS-2H37
8053,Carreta,1.66,2018-11-10,Usado,YZR-9F65
8054,Van,8.13,2018-12-07,Usado,OZH-2M30
8055,Carro,3.14,2017-07-22,Novo,YHR-2T91
8056,Caminhonete,24.09,2021-10-18,Novo,IHQ-7S38
8057,Caminhonete,25.84,2021-12-25,Usado,QLE-0K07
8058,Caminhão,14.08,2015-05-15,Usado,EUQ-6C10
8059,Caminhonete,4.52,2018-06-28,Manutenção,AAI-4B26
8060,Van,14.52,2020-12-14,Novo,MYJ-1V29
8061,Carreta,10.49,2019-12-31,Usado,HLE-5S27
8062,Caminhonete,9.37,2022-06-16,Usado,ZNZ-3F09
8063,Carro,27.35,2022-09-15,Usado,FBN-5F13
8064,Van,5.22,2018-11-23,Usado,UFD-7C61
8065,Carro,2.38,2018-09-12,Usado,UXW-5G93
8066,Caminhonete,17.84,2017-03-13,Usado,WPJ-6I68
8067,Caminhão,1.79,2018-12-11,Manutenção,ERD-9I54
8068,Caminhão,1.81,2022-11-07,Novo,KHH-8G03
8069,Carreta,13.65,2015-02-24,Usado,IQO-1U18
8070,Van,4.57,2017-04-20,Usado,FXT-8H49
8071,Caminhonete,11.65,2024-04-18,Novo,JTO-8V02
8072,Caminhonete,18.64,2023-05-24,Usado,VQG-9Y73
8073,Caminhonete,17.0,2019-09-13,Manutenção,VUQ-0O68
8074,Carreta,3.47,2015-05-31,Manutenção,KFQ-6B52
8075,Caminhonete,13.44,2018-01-21,Novo,QBX-5W94
8076,Carreta,7.8,2019-05-09,Usado,RNF-3T33
8077,Van,15.55,2022-04-20,Manutenção,ENG-0E06
8078,Caminhão,11.75,2024-05-31,Novo,GYD-0S60
8079,Van,4.23,2022-12-06,Usado,FGO-2U10
8080,Carreta,15.42,2020-11-21,Novo,AGC-3K10
8081,Carreta,29.39,2015-12-24,Manutenção,CJN-5S20
8082,Caminhão,20.48,2017-11-05,Usado,WUJ-1J78
8083,Caminhão,3.75,2023-02-10,Manutenção,ZPN-9Q88
8084,Caminhonete,5.19,2016-12-28,Usado,BDB-7M30
8085,Carro,21.98,2017-06-15,Manutenção,DLY-5I79
8086,Carreta,25.57,2015-08-24,Novo,FVQ-7F30
8087,Caminhonete,1.66,2020-03-19,Manutenção,DLX-0G35
8088,Caminhonete,14.93,2020-11-01,Manutenção,SFX-3S20
8089,Carro,22.03,2023-06-21,Manutenção,VWO-6E17
8090,Caminhonete,23.54,2021-03-22,Usado,XMP-5F01
8091,Carreta,17.88,2021-11-25,Novo,TEU-4O28
8092,Caminhonete,21.58,2023-01-13,Manutenção,WMM-0H84
8093,Caminhão,19.56,2016-12-02,Novo,XAE-1F72
8094,Caminhão,20.57,2021-10-02,Novo,BNG-0J48
8095,Caminhonete,11.34,2015-09-14,Usado,RDQ-8L22
8096,Caminhão,28.31,2016-01-16,Usado,ZGX-6R00
8097,Caminhão,23.05,2015-08-11,Novo,VTE-1A19
8098,Caminhonete,27.68,2021-09-13,Manutenção,UZI-7Z38
8099,Van,29.7,2017-04-30,Novo,FTT-9Z76
8100,Van,21.98,2017-01-31,Novo,XWY-1K86
8101,Van,28.21,2022-04-15,Usado,MZE-3P42
8102,Carro,19.28,2018-05-01,Manutenção,GDR-0E01
8103,Carreta,15.3,2024-02-16,Usado,CCU-5H59
8104,Caminhão,27.08,2022-04-24,Novo,LLV-4Q99
8105,Carro,16.48,2021-04-03,Manutenção,RMV-6G46
8106,Carreta,2.57,2023-04-02,Usado,GND-8K24
8107,Caminhão,8.03,2023-01-21,Usado,BQL-2D15
8108,Carro,3.5,2018-05-16,Novo,NLH-8H79
8109,Caminhonete,28.5,2019-07-30,Usado,HWZ-0J26
8110,Carro,4.15,2022-10-08,Novo,GVX-3X92
8111,Carro,6.23,2020-04-07,Novo,UBX-2F87
8112,Carro,28.56,2014-10-01,Manutenção,IGE-0P76
8113,Carreta,19.67,2022-08-24,Novo,FSM-2W23
8114,Caminhonete,28.89,2019-07-21,Usado,XZT-9X31
8115,Van,14.13,2016-07-05,Manutenção,RWK-2U42
8116,Caminhonete,23.25,2020-03-13,Manutenção,LHI-6T38
8117,Caminhonete,26.03,2018-01-05,Manutenção,BYV-1C15
8118,Carro,10.46,2016-09-20,Manutenção,IFI-3Y29
8119,Van,21.06,2017-01-28,Novo,EAY-1U49
8120,Caminhão,13.15,2016-07-10,Manutenção,FQL-5I39
8121,Caminhão,11.98,2023-10-18,Manutenção,AJX-1U94
8122,Caminhão,14.03,2015-08-22,Novo,VSM-5R28
8123,Van,7.97,2024-03-31,Novo,UET-1H79
8124,Caminhonete,9.13,2020-11-06,Usado,POO-8I70
8125,Carro,22.02,2022-11-28,Usado,AKM-1L31
8126,Carreta,19.74,2022-09-29,Novo,NTP-5J19
8127,Caminhão,25.19,2021-08-07,Usado,WNH-9F71
8128,Caminhonete,9.53,2016-03-28,Usado,KPC-3G32
8129,Van,29.01,2022-11-15,Novo,UTL-0U52
8130,Caminhão,22.28,2017-04-15,Novo,KOL-4X77
8131,Carro,2.19,2017-03-25,Manutenção,NQD-2M28
8132,Van,3.15,2019-11-01,Manutenção,KNL-8N37
8133,Carreta,19.01,2014-08-29,Usado,XBT-1E60
8134,Carro,14.05,2019-07-06,Usado,KNW-4X24
8135,Carro,5.8,2015-02-15,Novo,LAJ-1V55
8136,Carro,28.39,2021-02-16,Manutenção,BYU-8X28
8137,Carro,15.43,2018-09-09,Usado,NVY-1Q91
8138,Caminhão,28.29,2023-08-09,Usado,YSG-2N42
8139,Caminhão,3.28,2017-01-24,Usado,DLL-8Z69
8140,Carro,27.62,2018-02-03,Usado,BWG-0N21
8141,Caminhão,5.54,2020-01-15,Manutenção,CKS-2C89
8142,Carro,26.56,2015-07-20,Usado,NWH-8C12
8143,Carro,21.44,2017-01-16,Usado,OZF-5S21
8144,Carro,13.2,2023-01-28,Manutenção,WFJ-6O58
8145,Carro,16.89,2019-11-19,Usado,FHW-2V40
8146,Van,21.9,2017-01-13,Manutenção,JTG-2X38
8147,Van,15.89,2017-08-21,Manutenção,YWC-6E10
8148,Carreta,9.79,2021-06-28,Novo,AKB-7N87
8149,Van,17.66,2022-09-11,Novo,IAT-9N20
8150,Carreta,20.82,2015-10-24,Manutenção,GVU-1K83
8151,Carreta,6.98,2017-07-27,Novo,VHI-5L10
8152,Caminhonete,21.28,2014-07-13,Manutenção,PYV-9V49
8153,Caminhonete,20.28,2016-01-30,Usado,CHL-5W54
8154,Caminhonete,17.69,2023-02-11,Manutenção,QSE-6Q47
8155,Carreta,11.81,2020-09-06,Manutenção,RFO-8D60
8156,Carro,2.9,2022-07-19,Manutenção,KVV-9R87
8157,Carreta,20.39,2018-11-15,Manutenção,DKR-7T09
8158,Van,19.73,2020-01-19,Manutenção,NOG-9M47
8159,Carreta,2.05,2016-04-10,Manutenção,ZRW-5Z43
8160,Van,26.85,2020-02-16,Manutenção,PSJ-0E17
8161,Van,10.1,2019-11-30,Usado,RHI-7D41
8162,Carro,5.35,2021-12-29,Novo,NFB-0R21
8163,Van,25.02,2016-12-08,Manutenção,TSA-0E27
8164,Van,26.26,2023-11-19,Usado,YVD-2J53
8165,Van,13.36,2016-07-06,Usado,WME-5V61
8166,Caminhão,17.86,2017-05-09,Manutenção,FWU-3E95
8167,Carreta,15.58,2019-07-18,Usado,DVP-4Q62
8168,Carreta,1.24,2020-05-12,Novo,ASX-1T74
8169,Caminhonete,14.81,2015-07-01,Usado,URW-2K53
8170,Van,26.7,2022-01-04,Usado,AFX-7U26
8171,Carreta,16.4,2019-02-14,Novo,FAF-2E64
8172,Van,15.23,2019-03-08,Manutenção,NCL-4E73
8173,Caminhonete,23.24,2023-04-11,Manutenção,JWE-5R43
8174,Caminhonete,12.04,2020-04-24,Manutenção,LAY-2B96
8175,Van,19.9,2014-12-18,Usado,IUH-0N48
8176,Van,6.37,2020-07-29,Manutenção,UNK-8H07
8177,Van,18.26,2014-06-12,Manutenção,TAX-9H37
8178,Caminhonete,6.01,2018-03-19,Manutenção,XWI-6R82
8179,Carro,17.26,2023-05-27,Usado,VHF-5S12
8180,Van,29.17,2024-04-26,Novo,NOU-2Y65
8181,Caminhão,17.85,2017-09-25,Novo,UMM-1E19
8182,Caminhonete,26.76,2022-04-18,Usado,FSV-6Q59
8183,Caminhonete,3.34,2020-10-15,Novo,VDH-7B03
8184,Van,18.18,2015-01-25,Novo,MEI-9P86
8185,Caminhonete,11.03,2021-04-07,Manutenção,GAC-0Y30
8186,Carreta,5.2,2020-09-21,Manutenção,ZQU-8T83
8187,Caminhonete,8.75,2023-09-16,Novo,WMX-7O36
8188,Van,13.96,2020-10-08,Manutenção,IBS-1C14
8189,Caminhonete,11.69,2023-11-17,Manutenção,SGR-5O58
8190,Caminhonete,9.56,2017-12-30,Manutenção,CIB-3U86
8191,Van,4.63,2022-02-07,Usado,FRD-5Y97
8192,Carro,1.59,2018-03-02,Usado,WFC-7S10
8193,Carro,18.64,2018-05-28,Usado,YGP-5I07
8194,Carro,2.43,2018-03-16,Novo,BUA-0P34
8195,Caminhão,16.83,2016-03-04,Manutenção,XKL-9K99
8196,Caminhão,3.23,2023-02-13,Usado,YRM-5Z55
8197,Carreta,20.43,2021-10-19,Novo,AIA-1M59
8198,Carreta,2.58,2014-06-30,Usado,IWH-0E08
8199,Van,19.6,2014-11-30,Usado,WWA-6J40
8200,Caminhonete,28.74,2018-02-08,Novo,SPD-6F82
8201,Carreta,2.82,2018-11-11,Usado,QEU-4J14
8202,Caminhão,9.86,2022-02-08,Manutenção,PND-8P60
8203,Carreta,10.62,2022-06-03,Manutenção,VLW-1G66
8204,Caminhonete,7.2,2021-05-20,Novo,HVS-0D20
8205,Carro,9.95,2021-10-06,Manutenção,YVS-1C60
8206,Carro,19.34,2021-11-12,Novo,RFQ-5P72
8207,Caminhão,4.78,2024-01-23,Manutenção,IJX-5A68
8208,Carro,9.55,2017-01-05,Usado,GDR-8H52
8209,Caminhonete,13.54,2024-01-12,Usado,EWB-7A56
8210,Caminhão,22.55,2017-02-01,Usado,EWE-1T82
8211,Carreta,13.2,2024-05-01,Novo,MYJ-9L66
8212,Caminhão,18.01,2019-01-28,Novo,LGZ-7B87
8213,Caminhonete,14.52,2019-05-06,Usado,NNQ-2A08
8214,Carro,9.16,2022-10-22,Usado,YAK-9S29
8215,Carreta,9.41,2018-04-02,Usado,JID-3P67
8216,Carreta,9.29,2018-05-27,Novo,ISP-3C16
8217,Caminhonete,9.14,2021-12-15,Novo,MDX-1C53
8218,Caminhão,18.86,2014-09-29,Novo,UAM-7K98
8219,Caminhonete,17.57,2024-02-21,Manutenção,KQM-3X16
8220,Caminhonete,11.02,2015-10-10,Manutenção,YYG-7Y70
8221,Carreta,9.46,2023-06-29,Novo,HWR-4X26
8222,Van,4.34,2021-12-25,Usado,JBD-8T64
8223,Caminhonete,24.28,2021-11-06,Usado,ZOO-2H27
8224,Van,8.56,2016-02-29,Usado,JPG-5H64
8225,Carro,27.71,2023-11-03,Usado,DCN-3T10
8226,Carreta,16.9,2022-08-20,Usado,WAI-9P65
8227,Caminhão,11.37,2017-01-21,Novo,ZZC-9T51
8228,Caminhonete,25.79,2023-07-22,Novo,UEO-1J81
8229,Van,10.92,2021-06-13,Novo,ZZE-7Z22
8230,Caminhonete,5.82,2016-07-03,Usado,DFF-6G33
8231,Carro,4.12,2014-11-12,Usado,UVQ-0V01
8232,Caminhão,17.05,2019-07-17,Manutenção,THJ-0B69
8233,Carro,25.3,2020-02-09,Novo,EAR-8J35
8234,Carro,21.99,2019-04-22,Usado,BBN-6D61
8235,Caminhonete,19.71,2017-06-18,Usado,UXA-7Q58
8236,Caminhonete,20.24,2016-07-20,Usado,UWI-8I68
8237,Caminhonete,24.15,2020-03-23,Usado,MZG-6Q09
8238,Caminhão,19.86,2023-06-05,Usado,ELE-4I37
8239,Caminhonete,16.18,2023-08-13,Usado,RZH-3K96
8240,Carreta,18.07,2016-12-26,Manutenção,ZDO-8B08
8241,Carreta,28.42,2022-03-24,Novo,WBK-2P30
8242,Van,11.85,2024-04-16,Manutenção,UVY-1T83
8243,Carro,1.95,2020-12-26,Novo,QOH-1C73
8244,Caminhão,18.21,2021-08-12,Novo,LQW-5C64
8245,Caminhonete,8.98,2021-06-19,Manutenção,TYT-7B71
8246,Caminhonete,27.6,2015-05-17,Manutenção,HLP-7C48
8247,Caminhão,13.82,2020-11-07,Usado,RAG-5X03
8248,Caminhão,5.88,2017-07-30,Novo,EBI-1Q53
8249,Caminhonete,11.14,2017-02-23,Usado,YGO-1G03
8250,Carro,21.44,2022-07-11,Usado,AEX-8F07
8251,Carreta,11.09,2020-11-12,Usado,DGR-4B77
8252,Van,11.27,2021-01-05,Usado,YOM-3C33
8253,Carreta,8.09,2022-09-21,Manutenção,VXY-8E25
8254,Caminhão,28.45,2022-12-15,Manutenção,TOG-8S78
8255,Caminhonete,26.75,2020-07-28,Manutenção,KAE-8F47
8256,Carreta,16.89,2015-12-14,Manutenção,QXU-5B77
8257,Caminhão,11.08,2023-09-21,Usado,HMM-8U33
8258,Caminhonete,29.26,2018-01-09,Novo,SDQ-0F43
8259,Caminhonete,1.66,2016-08-27,Usado,RFE-3T93
8260,Van,2.07,2023-05-03,Usado,TEB-8Q24
8261,Carro,28.1,2020-06-14,Manutenção,ALV-5S58
8262,Carreta,10.64,2015-09-25,Manutenção,CYU-8H93
8263,Carro,29.52,2023-10-13,Novo,ZWB-4L03
8264,Caminhão,28.39,2022-07-13,Novo,GRO-9E59
8265,Caminhão,26.52,2021-05-27,Manutenção,ZMS-1E91
8266,Caminhonete,2.74,2023-08-10,Usado,BIN-7Z70
8267,Caminhonete,12.41,2021-11-14,Usado,EEI-9W48
